time,open,high,low,close,volume,funding_rate_8h,funding_rate_24h_sum,funding_rate_3d_sum,funding_zscore,funding_extreme_long,funding_extreme_short,taker_buy_vol,taker_sell_vol,volume_delta,buy_ratio,buy_ratio_ma10,buy_ratio_zscore,cum_delta_3bar,delta_ma,n_trades,delta_price_agree,delta_price_diverge,funding_reversal_long,funding_reversal_short
2023-02-21 16:00:00+00:00,1671.97,1686.69,1655.46,1672.0,72140.2024,,,,,,,,,,,,,,,,0,1,0,0
2023-02-21 20:00:00+00:00,1672.0,1674.32,1636.3,1659.76,85287.4046,,,,,,,,,,,,,,,,1,0,0,0
2023-02-22 00:00:00+00:00,1659.77,1666.95,1621.59,1649.25,102043.3438,,,,,,,,,,,,,,,,1,0,0,0
2023-02-22 04:00:00+00:00,1649.26,1649.97,1631.31,1643.86,54847.0296,,,,,,,,,,,,,,,,1,0,0,0
2023-02-22 08:00:00+00:00,1643.85,1646.11,1625.01,1644.49,64918.044,,,,,,,,,,,,,,,,0,1,0,0
2023-02-22 12:00:00+00:00,1644.5,1650.62,1604.5,1613.73,123348.2453,,,,,,,,,,,,,,,,1,0,0,0
2023-02-22 16:00:00+00:00,1613.72,1630.0,1595.07,1616.1,127562.793,,,,,,,,,,,,,,,,0,1,0,0
2023-02-22 20:00:00+00:00,1616.1,1645.0,1610.16,1643.14,56156.0252,,,,,,,,,,,,,,,,0,1,0,0
2023-02-23 00:00:00+00:00,1643.15,1679.0,1637.19,1667.44,95468.1237,,,,,,,,,,,,,,,,0,1,0,0
2023-02-23 04:00:00+00:00,1667.44,1671.87,1659.35,1666.7,49501.9457,,,,,,,,,,,,,,,,1,0,0,0
2023-02-23 08:00:00+00:00,1666.7,1673.21,1631.11,1637.48,91923.3626,,,,,,,,,,,,,,,,1,0,0,0
2023-02-23 12:00:00+00:00,1637.49,1671.31,1628.75,1656.0,133931.4052,,,,,,,,,,,,,,,,0,1,0,0
2023-02-23 16:00:00+00:00,1655.99,1661.7,1635.0,1653.13,92018.4265,,,,,,,,,,,,,,,,1,0,0,0
2023-02-23 20:00:00+00:00,1653.14,1658.76,1638.85,1650.53,38462.708,,,,,,,,,,,,,,,,1,0,0,0
2023-02-24 00:00:00+00:00,1650.52,1664.66,1646.04,1649.14,54406.2239,,,,,,,,,,,,,,,,1,0,0,0
2023-02-24 04:00:00+00:00,1649.15,1656.57,1641.08,1651.7,49529.2696,,,,,,,,,,,,,,,,0,1,0,0
2023-02-24 08:00:00+00:00,1651.69,1657.65,1642.6,1647.43,51576.7496,,,,,,,,,,,,,,,,1,0,0,0
2023-02-24 12:00:00+00:00,1647.43,1654.76,1599.43,1602.94,136029.5659,,,,,,,,,,,,,,,,1,0,0,0
2023-02-24 16:00:00+00:00,1602.94,1611.66,1575.64,1610.84,149177.8472,,,,,,,,,,,,,,,,0,1,0,0
2023-02-24 20:00:00+00:00,1610.83,1622.87,1594.0,1607.8,71795.842,,,,,,,,,,,,,,,,1,0,0,0
2023-02-25 00:00:00+00:00,1607.8,1608.98,1595.15,1598.52,39512.1876,,,,,,,,,,,,,,,,1,0,0,0
2023-02-25 04:00:00+00:00,1598.53,1604.37,1593.95,1603.99,35713.541,,,,,,,,,,,,,,,,0,1,0,0
2023-02-25 08:00:00+00:00,1603.99,1607.56,1596.0,1600.05,48107.5707,,,,,,,,,,,,,,,,1,0,0,0
2023-02-25 12:00:00+00:00,1600.05,1603.84,1592.46,1597.06,43575.0461,,,,,,,,,,,,,,,,1,0,0,0
2023-02-25 16:00:00+00:00,1597.06,1600.92,1576.02,1584.61,51407.2802,,,,,,,,,,,,,,,,1,0,0,0
2023-02-25 20:00:00+00:00,1584.62,1597.32,1557.33,1594.58,71872.4135,,,,,,,,,,,,,,,,0,1,0,0
2023-02-26 00:00:00+00:00,1594.58,1606.21,1587.76,1602.75,42470.7038,,,,,,,,,,,,,,,,0,1,0,0
2023-02-26 04:00:00+00:00,1602.75,1603.31,1595.61,1599.84,25524.0311,,,,,,,,,,,,,,,,1,0,0,0
2023-02-26 08:00:00+00:00,1599.85,1607.0,1597.19,1603.9,30366.9846,,,,,,,,,,,,,,,,0,1,0,0
