time,close,atr,regime,regime_ranging,regime_trending_bull,regime_trending_bear,regime_high_volatility,rsi,macd_hist,macd_hist_prev,adx,ema_spread_pct,atr_pct,vol_ratio,bb_width,bb_squeeze,ema_bull,ema_bear,ema_bull_4h,ema_bear_4h,adx_4h,funding_rate_8h,funding_rate_24h_sum,funding_rate_3d_sum,funding_zscore,funding_extreme_long,funding_extreme_short,volume_delta,buy_ratio,buy_ratio_ma10,buy_ratio_zscore,cum_delta_3bar,delta_ma,delta_price_agree,delta_price_diverge,funding_reversal_long,funding_reversal_short,label_volatile,direction_if_volatile,max_excursion_pct,vol_magnitude
2023-05-06 16:00:00+00:00,28842.82,418.18998675160503,ranging,1,0,0,0,47.20252379101387,-46.21493159535984,-26.50586681455684,19.928289246911202,0.7056656158673975,1.4498928563559494,0.8078964027451153,0.04779670312052521,1.0,0.0,0.0,1.0,0.0,19.928289246911202,0.0001,0.0003,0.00076494,1.1339191194328446,0.0,0.0,1888.350999999995,0.5122285844660232,0.4975558702625667,0.6280907327376114,-14266.199000000017,-2828.491000000003,1.0,0.0,0.0,0.0,0,1,1.0244,0.471
2023-05-06 20:00:00+00:00,28848.2,405.3542734122048,ranging,1,0,0,0,47.3153316112729,-57.06203708815053,-46.21493159535984,19.15791424228057,0.642924490476921,1.4051284773823143,0.40511378472462,0.04211125021691009,1.0,0.0,0.0,1.0,0.0,19.15791424228057,0.0001,0.0003,0.00076494,1.1339191194328446,0.0,0.0,-757.7900000000009,0.4902782120438967,0.4977629413084218,-0.6480637393896038,-13312.343000000015,-3277.930200000004,0.0,1.0,0.0,0.0,0,-1,1.5702,0.745
2023-05-07 00:00:00+00:00,28798.56,404.55825388276156,ranging,1,0,0,0,46.3316867302433,-65.1672069282321,-57.06203708815053,17.92518929258816,0.5774516946647856,1.4047863986350762,0.728610910187681,0.03577640017305335,1.0,0.0,0.0,1.0,0.0,17.92518929258816,4.321e-05,0.00024321,0.00070815,-0.3093252787129135,0.0,0.0,-42.233000000000175,0.4996666354138189,0.4965763227361689,-0.1167922906181133,1088.327999999994,-3013.244400000003,1.0,0.0,0.0,0.0,1,-1,2.7582,1.309
2023-05-07 04:00:00+00:00,28910.41,387.4855214625644,ranging,1,0,0,0,48.909014351627356,-60.674454448668925,-65.1672069282321,16.78051612501664,0.5370898207650324,1.340297565695417,0.44593413278070737,0.036167011123580936,1.0,0.0,0.0,1.0,0.0,16.78051612501664,4.321e-05,0.00024321,0.00070815,-0.3093252787129135,0.0,0.0,825.2580000000016,0.5148632522011448,0.4977107949279304,0.7713289571517371,25.235000000000586,-2505.863600000003,1.0,0.0,0.0,0.0,1,-1,3.7342,1.8574
2023-05-07 08:00:00+00:00,28840.06,378.0158413580955,ranging,1,0,0,0,47.36819640749753,-60.01037482307929,-60.674454448668925,15.707789784281388,0.48949886677556376,1.310731813172703,0.5399541306442271,0.0369543336647358,1.0,0.0,0.0,1.0,0.0,15.707789784281388,4.047e-05,0.00018368,0.0006487,-0.3633131883894591,0.0,0.0,-1282.0120000000024,0.4856081610886576,0.4941960152978775,-0.9322282343428864,-498.987000000001,126.31479999999866,1.0,0.0,0.0,0.0,1,-1,4.3795,2.2275
2023-05-07 12:00:00+00:00,28942.67,369.2918526896602,ranging,1,0,0,0,49.84987048888546,-50.60616640297215,-60.01037482307929,14.89840881294905,0.46344519879202106,1.2759425881912767,0.6707388608323109,0.03717590085660045,1.0,0.0,0.0,1.0,0.0,14.89840881294905,4.047e-05,0.00018368,0.0006487,-0.3633131883894591,0.0,0.0,991.275999999998,0.5084011865850998,0.4950246753118935,0.4203508946652373,534.5219999999972,-53.10020000000077,1.0,0.0,0.0,0.0,1,-1,4.7185,2.4654
2023-05-07 16:00:00+00:00,28907.73,361.3724346403989,ranging,1,0,0,0,49.00257807517977,-44.87957669230748,-50.60616640297215,13.90765749399132,0.4343361450879384,1.2500892828333423,0.5487724438708641,0.0373842064425626,1.0,0.0,0.0,1.0,0.0,13.90765749399132,4.047e-05,0.00018368,0.0006487,-0.3633131883894591,0.0,0.0,-1648.4249999999956,0.4823935030832798,0.4922967360598614,-1.0557862986756703,-1939.161,-231.22719999999973,1.0,0.0,0.0,0.0,1,-1,5.5983,2.9855
2023-05-07 20:00:00+00:00,28430.1,375.391546451799,ranging,1,0,0,0,39.19515248548861,-69.90739639874143,-44.87957669230748,13.978495097125712,0.3196409663705368,1.3204017799859973,0.8658894328090059,0.04176091828990145,1.0,0.0,0.0,1.0,0.0,13.978495097125712,6.046e-05,0.00014414,0.00066602,0.1187318001417562,0.0,0.0,-5490.888999999999,0.4589967044213767,0.4897944901431352,-2.1600259261013277,-6148.037999999997,-1320.9583999999995,1.0,0.0,0.0,0.0,1,-1,4.1087,2.0745
2023-05-08 00:00:00+00:00,28199.71,393.3478645623847,ranging,1,0,0,0,35.50393762648371,-96.96187215087868,-69.90739639874143,14.957539509316138,0.1683670751542244,1.3948649279101972,1.9087286046718153,0.048983773985547784,0.0,0.0,0.0,1.0,0.0,14.957539509316138,7.2e-06,0.00010813,0.00063591,-1.1534818693763105,0.0,0.0,-7249.732000000018,0.4746224222918945,0.4887308796282711,-1.256103856664416,-14389.046000000011,-2935.956400000004,1.0,0.0,0.0,0.0,1,-1,3.3252,1.5893
2023-05-08 04:00:00+00:00,27975.48,396.0615885222144,ranging,1,0,0,0,32.31426557853302,-123.25426379616039,-96.96187215087868,16.212438242030498,0.010662356972213904,1.4157454618194734,1.0427753312409191,0.05824968776921332,0.0,0.0,0.0,0.0,1.0,16.212438242030498,7.2e-06,0.00010813,0.00063591,-1.1534818693763105,0.0,0.0,-7658.413,0.4535031755715629,0.4880561837166755,-2.1264965659927277,-20399.034000000014,-4211.236600000003,1.0,0.0,0.0,0.0,1,-1,2.5504,1.201
2023-05-08 08:00:00+00:00,27934.09,397.2071893420564,ranging,1,0,0,0,31.747292296126222,-135.7413622197468,-123.25426379616039,17.83783423386029,0.17597144531590617,1.4219442600136836,1.5524975662507856,0.06570917525882437,0.0,0.0,0.0,0.0,1.0,17.83783423386029,7.2e-06,0.00010813,0.00063591,-1.1534818693763105,0.0,0.0,-3056.9429999999998,0.4859747878967127,0.4854308040597444,-0.4940462537277273,-17965.088000000018,-5020.880400000003,1.0,0.0,0.0,0.0,1,-1,2.406,1.128
